gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
5626,Advance Wars: Dual Strike,8d54864bf255ab0b2b0513d4213dc76f,"Advance Wars - Dual Strike (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Advance Wars - Dual Strike (Europe) (EnFrDeEsIt).zip,23068821
16295,Pokémon Ranger,a3d61a457ce077c4c5c16806349aae1b,"Pokemon Ranger (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Pokemon Ranger (Europe) (EnFrDeEsIt).zip,16612684
4655,Dragon Quest V: Hand of the Heavenly Bride,f110efe23e9af4cb59740f8939832a73,"Dragon Quest - The Hand of the Heavenly Bride (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Dragon Quest - The Hand of the Heavenly Bride (Europe) (EnFrDeEsIt).zip,79783335
9898,The Legend of Zelda: Spirit Tracks,7b94041cdde943449d892215873017a9,"Legend of Zelda, The - Spirit Tracks (USA, Australia) (En,Fr,Es).nds",nointro,,usa,Legend of Zelda The - Spirit Tracks (USA Australia) (EnFrEs).zip,69575212
17484,42 All-Time Classics,5ffffa59cffeb24245395351f0437a87,"42 All-Time Classics (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,42 All-Time Classics (Europe) (EnFrDeEsIt).zip,8689214
4887,The World Ends with You,e08ab843fe9609f0873c84a8a7678dc6,"World Ends with You, The (USA).nds",nointro,,usa,World Ends with You The (USA).zip,75907415
16622,Inazuma Eleven,b1dad154ab63dcef7c946824e7e5161a,Inazuma Eleven (Europe).nds,nointro,,europe,Inazuma Eleven (Europe).zip,156863797
4663,Final Fantasy III,435ac50f4dbd02bb4d049228df60418a,"Final Fantasy III (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Final Fantasy III (Europe) (EnFrDeEsIt).zip,69283918
11644,Shin Megami Tensei: Strange Journey,604eb91adb9c58ef3f12804838bbd232,Shin Megami Tensei - Strange Journey (USA).nds,nointro,,usa,Shin Megami Tensei - Strange Journey (USA).zip,104851423
6102,Kirby: Canvas Curse,91ea6a181df83c2a2b1b256a6190fb21,"Kirby - Power Paintbrush (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,"Kirby - Power Paintbrush (Europe) (En,Fr,De,Es,It).zip",29411202,De,Es,It).zip
15542,Metroid Prime Pinball,caed5f7e93886fa445c03975edc19298,"Metroid Prime Pinball (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Metroid Prime Pinball (Europe) (EnFrDeEsIt).zip,21551551
2642,Kingdom Hearts: 358/2 Days,590e2a2a37642bc79febcfa20c58cc57,"Kingdom Hearts - 358-2 Days (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Kingdom Hearts - 358-2 Days (Europe) (EnFrDeEsIt).zip,228199142
3103,Phoenix Wright: Ace Attorney - Trials and Tribulations,b1731c9ae7cb1ff05ef9a8ebc361f75c,Phoenix Wright - Ace Attorney - Trials and Tribulations (USA).nds,nointro,,usa,Phoenix Wright - Ace Attorney - Trials and Tribulations (USA).zip,13624022
16364,Game & Watch Collection 2,fc55fd53102bb4d24fda4b05f094c828,Game & Watch Collection 2 (USA) (Club Nintendo).nds,nointro,,usa,Game Watch Collection 2 (USA) (Club Nintendo).zip,835710
14813,Mario & Sonic at the Olympic Winter Games,afff57688b39ed72a6cdcbda7053e814,"Mario & Sonic at the Olympic Winter Games (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Mario Sonic at the Olympic Winter Games (Europe) (EnFrDeEsIt).zip,91093785
16236,The Sims 2,7b9a70093947acb04a2e1eb6458bfb3e,"Sims 2, The (USA) (En,Fr,De,Es,It).nds",nointro,,usa,Sims 2 The (USA) (EnFrDeEsIt).zip,57638806
9546,Diddy Kong Racing DS,cc22e00538b0d8a027698599da11464d,"Diddy Kong Racing DS (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Diddy Kong Racing DS (Europe) (EnFrDeEsIt).zip,22365768
18664,Big Brain Academy,e0e7964ba8b9b1e98c6c99e4b2349d51,"Big Brain Academy (Europe) (En,Fr,De,Es,It,Nl).nds",nointro,,europe,Big Brain Academy (Europe) (EnFrDeEsItNl).zip,4695907
15981,LEGO Rock Band,cd39b46786f48933fc468e8236fe478f,"LEGO Rock Band (USA) (En,Fr,De,Es,It,Da).nds",nointro,,usa,LEGO Rock Band (USA) (EnFrDeEsItDa).zip,204881691
17633,Peggle: Dual Shot,ad62c1722d395d04316ea64a124d6a5a,Peggle Dual Shot (USA).nds,nointro,,usa,Peggle Dual Shot (USA).zip,32707272
9954,Grand Theft Auto: Chinatown Wars,dd4e23470995a9769b1e580bec2a42ea,"Grand Theft Auto - Chinatown Wars (USA) (En,Fr,De,Es,It).nds",nointro,,usa,Grand Theft Auto - Chinatown Wars (USA) (EnFrDeEsIt).zip,71653574
8572,Fire Emblem: Shadow Dragon,77649c837f98a6e3eee6833e7bfa10be,"Fire Emblem - Shadow Dragon (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Fire Emblem - Shadow Dragon (Europe) (EnFrDeEsIt).zip,47404716
9424,Radiant Historia,be435c50ad90c6e365b8bcbc18bfdf42,Radiant Historia (USA).nds,nointro,,usa,Radiant Historia (USA).zip,55204174
12704,Rune Factory: A Fantasy Harvest Moon,1be064fafbc9765e6697ea9317548a63,"Rune Factory - A Fantasy Harvest Moon (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Rune Factory - A Fantasy Harvest Moon (Europe) (EnFrDeEsIt).zip,73261386
14812,Mario & Sonic at the Olympic Games,7158cb3a10e6aae63a5a71982da31527,"Mario & Sonic at the Olympic Games (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Mario Sonic at the Olympic Games (Europe) (EnFrDeEsIt).zip,100629241
12917,Contra 4,4a0bb913060b127b94ea47aff6c6a340,Contra 4 (USA).nds,nointro,,usa,Contra 4 (USA).zip,16372976
17140,Rock Band 3,a82dbc99c36c6d27048b02e12bfb4249,"Rock Band 3 (USA) (En,Fr,De,Es,It).nds",nointro,,usa,Rock Band 3 (USA) (EnFrDeEsIt).zip,213100687
9404,Solatorobo: Red the Hunter,1ca7cd467a7da09d860e3921c595c0d5,"Solatorobo - Red the Hunter (USA) (En,Fr,De,Es,It) (NDSi Enhanced).nds",nointro,,usa,Solatorobo - Red the Hunter (USA) (EnFrDeEsIt) (NDSi Enhanced).zip,56692090
16621,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!!,336705021ce36580b5f03f789742b678,Adventure Time - Hey Ice King! Why'd You Steal Our Garbage!! (USA).nds,nointro,,usa,Adventure Time - Hey Ice King Whyd You Steal Our Garbage (USA).zip,15458356
15351,LEGO Star Wars: The Complete Saga,6d5586af4c4b2b5dd02d9462089569c2,"LEGO Star Wars - The Complete Saga (Europe) (En,Fr,De,Es,It,Da).nds",nointro,,europe,LEGO Star Wars - The Complete Saga (Europe) (EnFrDeEsItDa).zip,55087297
4667,Dementium: The Ward,46ddaa7e77fd48a7ef475cb8921418ef,"Dementium - The Ward (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Dementium - The Ward (Europe) (EnFrDeEsIt).zip,39640959
14815,Mario vs. Donkey Kong: Mini-Land Mayhem!,632919065880ea332af4e0a50d1741ae,"Mario vs. Donkey Kong - Mini-Land Mayhem! (Europe) (En,Fr,De,Es,It) (NDSi Enhanced)[Encrypted].nds",nointro,,europe,Mario vs. Donkey Kong - Mini-Land Mayhem (Europe) (EnFrDeEsIt) (NDSi Enhanced).zip,16967840
18333,TrackMania DS,c491db5b0a14e1b846d10712535fe8cb,"TrackMania DS (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,TrackMania DS (Europe) (EnFrDeEsIt).zip,29874821
16152,Digimon World Dusk,bea76fb98a9073871e48428b4264c257,Digimon World - Dusk (USA).nds,nointro,,usa,Digimon World - Dusk (USA).zip,29756414
1378,Metroid Prime: Hunters,b6947e630bcf9e68aa3cf998d89357ac,"Metroid Prime - Hunters (Europe) (En,Fr,De,Es,It) (Rev 1).nds",nointro,,europe,Metroid Prime - Hunters (Europe) (EnFrDeEsIt).zip,49197003
15350,LEGO Star Wars II: The Original Trilogy,59f291a67879961384f3815b5f69883b,LEGO Star Wars II - The Original Trilogy (USA) (Rev 1).nds,nointro,,usa,LEGO Star Wars II - The Original Trilogy (USA) (Rev 1).zip,22987411
9105,Advance Wars: Days of Ruin,da8fa4e5230c75839eebfd7c06fba470,"Advance Wars - Days of Ruin (USA) (En,Fr,Es).nds",nointro,,usa,Advance Wars - Days of Ruin (USA) (EnFrEs).zip,43581889
14816,WarioWare: D.I.Y.,29b17a4fdbd87274a60057e4342d80c8,"WarioWare - Do It Yourself (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,"WarioWare - Do It Yourself (Europe) (En,Fr,De,Es,It).zip",26506348
6091,Bejeweled 3,7351ea8a0add8abda9af15d2f3a4cb96,"Bejeweled 3 (Europe) (En,Fr,De).nds",nointro,,europe,Bejeweled 3 (Europe) (EnFrDe).zip,18741058
9496,"Flower, Sun, and Rain: Murder and Mystery in Paradise",24757b6de971131ebcf174cc91694216,"Flower, Sun and Rain - Murder and Mystery in Paradise (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Flower Sun and Rain - Murder and Mystery in Paradise (Europe) (EnFrDeEsIt).zip,44765053
6907,Trauma Center: Under the Knife,9fdce55a596c460adb0b9174948b0235,"Trauma Center - Under the Knife (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Trauma Center - Under the Knife (Europe) (EnFrDeEsIt).zip,11273964
17216,N+,0956ae74d21242245a71e644b39a16b8,N+ (USA).nds,nointro,,usa,N (USA).zip,4749381
9831,Professor Layton and the Unwound Future,a927df1d6fd962d8e115de982486f955,"Professor Layton and the Lost Future (Europe, Australia).nds",nointro,,europe,Professor Layton and the Lost Future (Europe).zip,214342514
17744,Yu-Gi-Oh! GX Spirit Caller,4395885bae84737a5aa33ce38c048e7a,"Yu-Gi-Oh! GX - Spirit Caller (Europe) (En,Ja,Fr,De,Es,It).nds",nointro,,europe,Yu-Gi-Oh GX - Spirit Caller (Europe) (EnJaFrDeEsIt).zip,67186295
11788,Golden Sun: Dark Dawn,c5df0ca879fe7cd10a553e8b6031db79,"Golden Sun - Dark Dawn (USA, Australia) (En,Es).nds",nointro,,usa,Golden Sun - Dark Dawn (USA Australia) (EnEs).zip,175233685
9734,Cartoon Network Racing,24110b2c67e0452cfce7218c9ac01309,"Cartoon Network Racing (Europe) (En,Fr,De,Es,It,Sv,No,Da).nds",nointro,,europe,Cartoon Network Racing (Europe) (EnFrDeEsItSvNoDa).zip,52658131
1226,Osu! Tatakae! Ouendan,999654092d72821ef56a7c8de260cc64,Osu! Tatakae! Ouendan (Japan).nds,nointro,,japan,Osu Tatakae Ouendan (Japan).zip,55712696
9914,Etrian Odyssey,f597552b23cf6f19a4af191cc2686eac,"Etrian Odyssey (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Etrian Odyssey (Europe) (EnFrDeEsIt).zip,11879180
9260,Club Penguin: Elite Penguin Force,7aa8d39c4e43169376dfe4f84a0b3694,Club Penguin - Elite Penguin Force (Europe).nds,nointro,,europe,Club Penguin - Elite Penguin Force (USA).zip,34946064
9443,Digimon World Dawn,695d28eb00d13ed22a4b47a059cac3b9,Digimon World - Dawn (USA).nds,nointro,,usa,Digimon World - Dawn (USA).zip,29756121
2141,Brain Age: Train Your Brain in Minutes a Day!,dd00d38b784adcb92a0f089173f9645c,"Dr Kawashima's Brain Training - How Old Is Your Brain (Europe) (En,Fr,De,Es,It,Nl).nds",nointro,,europe,"Dr Kawashima's Brain Training - How Old Is Your Brain (Europe) (En,Fr,De,Es,It,Nl).zip",7862237,De,Es,It,Nl).zip
9994,Final Fantasy IV,ae99069b9830d283fb8eb3f7d3c0bee7,"Final Fantasy IV (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Final Fantasy IV (Europe) (EnFrDeEsIt).zip,105358313
7601,Professor Layton and the Last Specter,95e908922aa5699a9a18be3921e10f1c,Professor Layton and the Spectre's Call (Europe).nds,nointro,,europe,Professor Layton and the Spectre's Call (Europe).zip,128162361
9119,The Legendary Starfy,1a7fdf14cf7564f8eab930bb28d275d3,"Legendary Starfy, The (USA).nds",nointro,,usa,"Legendary Starfy, The (USA).zip",48089973
15740,Donkey Kong: Jungle Climber,35157c4611b18a4fcb3c007115f0804f,"Donkey Kong - Jungle Climber (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,"Donkey Kong - Jungle Climber (Europe) (En,Fr,De,Es,It).zip",26383794,De,Es,It).zip
20052,Kikansha Thomas: DS de Hajimeru Chiiku Gakushuu,1fd11e1dc8f5efc2c7e426461caffa28,Kikansha Thomas - DS de Hajimeru Chiiku Gakushuu (Japan).nds,nointro,,japan,Kikansha Thomas - DS de Hajimeru Chiiku Gakushuu (Japan).zip,36248634
14906,Adventures of Pinocchio,19f1c299901dcd89b912b246d85f3d44,Adventures of Pinocchio (Europe).nds,nointro,,europe,Adventures of Pinocchio (Europe).zip,19493104
1284,Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,e98328ce7dddef310138b7eade48fa4b,"Yu-Gi-Oh! 5D's - Stardust Accelerator - World Championship 2009 (Europe) (En,Ja,Fr,De,Es,It).nds",nointro,,europe,Yu-Gi-Oh 5Ds - Stardust Accelerator - World Championship 2009 (Europe) (EnJaFrDeEsIt).zip,182501575
22037,Peppa Pig: The Game,19aec7c8814085cf06c604adba1d7a37,Peppa Pig - The Game (Europe).nds,nointro,,europe,Peppa Pig - The Game (Europe).zip,2967287
9751,Super Robot Taisen OG Saga: Endless Frontier,caa30b4682c46779e7239fdc480ea6a6,Super Robot Taisen OG Saga - Endless Frontier (USA).nds,nointro,,usa,Super Robot Taisen OG Saga - Endless Frontier (USA).zip,91110694
9931,Ragnarok DS,b3faced79f99ad1a2b579f6a255b7c29,Ragnarok DS (USA).nds,nointro,,usa,Ragnarok DS (USA).zip,54372995
9817,Mystery Dungeon: Shiren the Wanderer,03bb331c0cc2185d73ee94bf2ba8c0e4,Mystery Dungeon - Shiren the Wanderer (USA).nds,nointro,,usa,Mystery Dungeon - Shiren the Wanderer (USA).zip,8129681
22036,Peppa Pig: Fun and Games,5d88763330201dff59f07f7f4f07ff53,Peppa Pig - Fun and Games (Europe).nds,nointro,,europe,Peppa Pig - Fun and Games (Europe).zip,5019619
8376,Mega Man Zero Collection,5cbdd195886b551e759f7e592317404a,Mega Man Zero Collection (Europe).nds,nointro,,europe,Mega Man Zero Collection (Europe).zip,43476026
17434,Nintendogs: Labrador & Friends,2e9426fc6b9e23b2e662dcb28d064344,"Nintendogs - Labrador & Friends (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Nintendogs - Lab Friends (USA).zip,16287370
15915,Lost in Blue,022d6bdf1dfee2cf289a94d1fb9f9d15,"Lost in Blue (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Lost in Blue (Europe) (EnFrDeEsIt).zip,21212553
16296,Pokémon Ranger: Shadows of Almia,26ca96f719ec88e9ea90191e386df889,"Pokemon Ranger - Shadows of Almia (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Pokemon Ranger - Shadows of Almia (Europe) (EnFrDeEsIt).zip,42887697
17513,Taiko no Tatsujin DS: Touch de Dokodon!,db5a25378f23e47377002f149e6e5b31,Taiko no Tatsujin DS - Touch de Dokodon! (Japan) (Rev 1).nds,nointro,,japan,Taiko no Tatsujin DS - Touch de Dokodon (Japan) (Rev 1).zip,29674252
16633,Final Fantasy Fables: Chocobo Tales,792934b4033cbf96ade475db5c6831b9,"Final Fantasy Fables - Chocobo Tales (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Final Fantasy Fables - Chocobo Tales (Europe) (EnFrDeEsIt).zip,49188595
15736,Yu-Gi-Oh! Nightmare Troubadour,2da47dd9b3eb8372d1080fd93cf32228,"Yu-Gi-Oh! - Nightmare Troubadour (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Yu-Gi-Oh - Nightmare Troubadour (Europe) (EnFrDeEsIt).zip,46090540
